Center image ,Left image,Right image,Steering,trottle,Break,Speed
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_06_368.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_06_368.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_06_368.jpg,0,1,0,30.19026
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_06_436.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_06_436.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_06_436.jpg,0,1,0,30.19028
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_06_506.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_06_506.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_06_506.jpg,0,1,0,30.19031
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_06_574.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_06_574.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_06_574.jpg,0,1,0,30.19021
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_06_643.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_06_643.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_06_643.jpg,0,1,0,30.19035
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_06_716.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_06_716.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_06_716.jpg,0,1,0,30.19027
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_06_789.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_06_789.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_06_789.jpg,0,1,0,30.19031
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_06_859.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_06_859.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_06_859.jpg,0,1,0,30.1903
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_06_932.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_06_932.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_06_932.jpg,0,1,0,30.19027
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_07_002.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_07_002.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_07_002.jpg,0,1,0,30.1903
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_07_071.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_07_071.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_07_071.jpg,0,1,0,30.19028
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_07_141.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_07_141.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_07_141.jpg,0,1,0,30.19031
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_07_211.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_07_211.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_07_211.jpg,-0.05,1,0,30.18971
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_07_282.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_07_282.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_07_282.jpg,-0.2,1,0,30.17986
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_07_354.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_07_354.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_07_354.jpg,-0.09027574,1,0,30.18987
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_07_426.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_07_426.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_07_426.jpg,0,1,0,30.18986
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_07_496.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_07_496.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_07_496.jpg,0,1,0,30.19015
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_07_568.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_07_568.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_07_568.jpg,0,1,0,30.19024
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_07_640.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_07_640.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_07_640.jpg,0,1,0,30.19019
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_07_713.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_07_713.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_07_713.jpg,0,1,0,30.19032
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_07_786.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_07_786.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_07_786.jpg,0,1,0,30.19029
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_07_857.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_07_857.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_07_857.jpg,-0.05,1,0,30.18975
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_07_930.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_07_930.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_07_930.jpg,-0.184654,1,0,30.18162
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_08_002.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_08_002.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_08_002.jpg,0,1,0,30.19007
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_08_072.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_08_072.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_08_072.jpg,0,1,0,30.19013
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_08_145.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_08_145.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_08_145.jpg,0,1,0,30.19027
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_08_217.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_08_217.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_08_217.jpg,0,1,0,30.19031
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_08_289.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_08_289.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_08_289.jpg,0,1,0,30.19027
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_08_361.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_08_361.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_08_361.jpg,0,1,0,30.19031
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_08_434.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_08_434.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_08_434.jpg,-0.15,1,0,30.18437
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_08_507.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_08_507.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_08_507.jpg,-0.2849966,1,0,30.17275
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_08_575.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_08_575.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_08_575.jpg,-0.1063197,1,0,30.19094
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_08_648.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_08_648.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_08_648.jpg,0,1,0,30.1895
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_08_717.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_08_717.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_08_717.jpg,0,1,0,30.19001
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_08_791.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_08_791.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_08_791.jpg,0,1,0,30.19028
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_08_864.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_08_864.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_08_864.jpg,0,1,0,30.19028
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_08_933.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_08_933.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_08_933.jpg,0,1,0,30.19028
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_09_007.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_09_007.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_09_007.jpg,0,1,0,30.19027
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_09_078.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_09_078.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_09_078.jpg,0,1,0,30.19031
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_09_149.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_09_149.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_09_149.jpg,0,1,0,30.19038
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_09_219.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_09_219.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_09_219.jpg,0,1,0,30.19026
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_09_291.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_09_291.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_09_291.jpg,0,1,0,30.19027
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_09_362.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_09_362.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_09_362.jpg,0,1,0,30.1903
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_09_435.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_09_435.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_09_435.jpg,0,1,0,30.19032
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_09_512.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_09_512.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_09_512.jpg,0,1,0,30.1903
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_09_585.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_09_585.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_09_585.jpg,0,1,0,30.19029
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_09_658.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_09_658.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_09_658.jpg,0,1,0,30.19031
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_09_725.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_09_725.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_09_725.jpg,0,1,0,30.1903
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_09_797.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_09_797.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_09_797.jpg,0,1,0,30.19029
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_09_870.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_09_870.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_09_870.jpg,0,1,0,30.06251
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_09_941.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_09_941.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_09_941.jpg,0,1,0,30.06946
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_10_017.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_10_017.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_10_017.jpg,0,1,0,30.75344
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_10_094.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_10_094.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_10_094.jpg,0,1,0,30.06585
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_10_161.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_10_161.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_10_161.jpg,0,1,0,30.07297
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_10_235.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_10_235.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_10_235.jpg,0,1,0,30.65975
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_10_302.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_10_302.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_10_302.jpg,0,1,0,30.23476
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_10_369.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_10_369.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_10_369.jpg,0,1,0,30.18724
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_10_437.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_10_437.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_10_437.jpg,0,1,0,30.19033
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_10_516.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_10_516.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_10_516.jpg,0,1,0,30.19096
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_10_591.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_10_591.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_10_591.jpg,0,1,0,30.19044
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_10_665.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_10_665.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_10_665.jpg,0,1,0,30.19009
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_10_733.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_10_733.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_10_733.jpg,0,1,0,30.18996
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_10_810.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_10_810.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_10_810.jpg,0,1,0,30.18989
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_10_885.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_10_885.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_10_885.jpg,0,1,0,30.18989
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_10_953.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_10_953.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_10_953.jpg,0,1,0,30.18988
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_11_033.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_11_033.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_11_033.jpg,0,1,0,30.18987
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_11_101.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_11_101.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_11_101.jpg,0,1,0,30.18988
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_11_170.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_11_170.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_11_170.jpg,0,1,0,30.18986
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_11_236.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_11_236.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_11_236.jpg,0,1,0,30.18989
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_11_314.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_11_314.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_11_314.jpg,0,1,0,30.18987
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_11_382.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_11_382.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_11_382.jpg,0,1,0,30.18986
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_11_460.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_11_460.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_11_460.jpg,0,1,0,30.18987
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_11_530.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_11_530.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_11_530.jpg,-0.05,1,0,30.18933
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_11_607.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_11_607.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_11_607.jpg,-0.25,1,0,30.17452
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_11_681.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_11_681.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_11_681.jpg,-0.1547794,1,0,30.18772
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_11_755.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_11_755.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_11_755.jpg,0,1,0,30.18895
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_11_826.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_11_826.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_11_826.jpg,0,1,0,30.18975
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_11_894.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_11_894.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_11_894.jpg,0,1,0,30.18992
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_11_961.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_11_961.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_11_961.jpg,0,1,0,30.18994
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_12_028.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_12_028.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_12_028.jpg,0,1,0,30.18997
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_12_098.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_12_098.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_12_098.jpg,0,1,0,30.18996
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_12_168.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_12_168.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_12_168.jpg,0,1,0,30.18997
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_12_235.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_12_235.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_12_235.jpg,0,1,0,30.18997
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_12_314.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_12_314.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_12_314.jpg,0,1,0,30.18998
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_12_382.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_12_382.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_12_382.jpg,0,1,0,30.18996
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_12_450.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_12_450.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_12_450.jpg,0,1,0,30.18998
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_12_526.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_12_526.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_12_526.jpg,0,1,0,30.18999
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_12_595.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_12_595.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_12_595.jpg,0,1,0,30.19
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_12_663.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_12_663.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_12_663.jpg,0,1,0,30.18997
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_12_737.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_12_737.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_12_737.jpg,0,1,0,30.18999
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_12_808.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_12_808.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_12_808.jpg,0,1,0,30.19
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_12_876.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_12_876.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_12_876.jpg,0,1,0,30.18998
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_12_944.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_12_944.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_12_944.jpg,0,1,0,30.18995
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_13_013.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_13_013.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_13_013.jpg,0.05,1,0,30.18937
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_13_080.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_13_080.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_13_080.jpg,0.2,1,0,30.17938
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_13_148.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_13_148.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_13_148.jpg,0.1018134,1,0,30.18925
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_13_216.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_13_216.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_13_216.jpg,0,1,0,30.18909
